,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z,/cf_command/x,/cf_command/y,/cf_command/z
1082,1747920706016385203,vicon/world,8686111.0,1747920706.0,0.9021547488823705,61.43149018481634,4.0504792216591605,0.1857278249530454,1.3959564444146089,0.08237742166603373,,,,,,,,,,,,,,,
1083,1747920706024896115,,,,,,,,,,1.2765893936157238,-62.324394226074205,4.845074653625488,0.0,0.0,83.82307434082031,,,,,,,,,
1084,1747920706026022052,vicon/world,18655837.0,1747920706.0,0.993723229373237,60.935773302076974,4.2688271287943325,0.18538908571879067,1.3959905071539038,0.08237932453360063,,,,,,,,,,,,,,,
1085,1747920706033150293,,,,,,,,,,,,,,,,0.0,-0.18306477553413072,0.0,0.0003040021110791713,0.210232213139534,-67.1388168334961,,,
1086,1747920706035733701,vicon/world,28474123.0,1747920706.0,0.7260901011317329,61.82676552656218,3.962734727586727,0.18495254049844356,1.395973518468818,0.08244660041176533,,,,,,,,,,,,,,,
1087,1747920706045770264,vicon/world,38479052.0,1747920706.0,0.869159978779735,60.59913134957168,3.723834942010102,0.1849364894154296,1.395880878565952,0.08264826370135411,,,,,,,,,,,,,,,
1088,1747920706056037809,vicon/world,48486201.0,1747920706.0,0.6765214179111501,60.4615235712936,3.617463191938725,0.18456922033591278,1.3957366793062664,0.08269119366629708,,,,,,,,,,,,,,,
1089,1747920706065697443,vicon/world,58394575.0,1747920706.0,0.7653826603051664,60.25923816077206,3.5991635633532053,0.1842679568108464,1.3956760594843498,0.08264607673367708,,,,,,,,,,,,,,,
1090,1747920706075922727,vicon/world,68429685.0,1747920706.0,0.7172204162966195,60.32001063502232,3.397534467192883,0.18402605580962714,1.3957223994740227,0.08277833515547925,,,,,,,,,,,,,,,
1091,1747920706086499190,vicon/world,78454737.0,1747920706.0,0.6028931067109637,60.109309464636766,3.2906321554303695,0.18370594228915257,1.3957499095769608,0.08284918951166294,,,,,,,,,,,,,,,
1092,1747920706095902629,vicon/world,88925374.0,1747920706.0,0.5394448202708236,59.76312352742808,3.1872402055941906,0.1833548720637547,1.3957501081597858,0.08298870658561878,,,,,,,,,,,,,,,
1093,1747920706106971302,vicon/world,99300206.0,1747920706.0,0.6219857093973451,59.680499291210076,3.0865248086183583,0.18300919695456186,1.3956509019278482,0.08291060760123747,,,,,,,,,,,,,,,
1094,1747920706116514280,vicon/world,108373496.0,1747920706.0,0.7655841668061109,59.535600969221235,3.000303623864043,0.18258878135816184,1.3955281205454153,0.08289451525758879,,,,,,,,,,,,,,,
1095,1747920706122560941,,,,,,,,,,1.1451840400695794,-60.39218521118164,3.860624313354493,0.0,0.0,83.8539047241211,,,,,,,,,
1096,1747920706126248050,vicon/world,119272244.0,1747920706.0,0.5700969808571631,59.33861767785282,2.85995476090464,0.18216946457667646,1.3955395513534867,0.08287646927906152,,,,,,,,,,,,,,,
1097,1747920706132776273,,,,,,,,,,,,,,,,0.0,-0.17125364579169994,0.0,0.004316512495279312,0.2101881206035614,-67.84900665283203,,,
1098,1747920706136625347,vicon/world,129004467.0,1747920706.0,0.6917479439877814,59.484878649060974,2.739905234264929,0.18160372192777272,1.3956051084959915,0.08293301248776294,,,,,,,,,,,,,,,
1099,1747920706145879455,vicon/world,138403100.0,1747920706.0,0.4705773816463816,59.75793114259115,2.4293760527737387,0.18118286364476596,1.3956543495302582,0.08285682815746506,,,,,,,,,,,,,,,
1100,1747920706157295179,vicon/world,149016459.0,1747920706.0,1.0000301772138929,59.98828300569234,2.295336318186217,0.18058806553317303,1.3958027839993536,0.08288496533291229,,,,,,,,,,,,,,,
