,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z,/cf_command/x,/cf_command/y,/cf_command/z
0,1747919552739717185,vicon/world,732284696.0,1747919552.0,148.27218098074587,40.3485513615406,84.19098898372947,0.08961912449432247,1.3683776055499397,0.0991932250993149,,,,,,,,,,,,,,,
1,1747919552750751543,vicon/world,742305025.0,1747919552.0,148.80456325288017,41.490351889069615,85.12673498067771,0.08991053678756109,1.3687749698410725,0.09913448795931092,,,,,,,,,,,,,,,
2,1747919552760639112,vicon/world,752582597.0,1747919552.0,148.25506217396227,40.37948428269269,84.16686618332764,0.089594472786432,1.3683583864738353,0.09919162898030814,,,,,,,,,,,,,,,
3,1747919552769386979,vicon/world,763279689.0,1747919552.0,148.83459168048722,41.508320760239165,85.13512190914213,0.08990872403609967,1.36878949378249,0.09913695672669229,,,,,,,,,,,,,,,
4,1747919552779728062,vicon/world,773352749.0,1747919552.0,148.27370634534435,40.42159037667877,84.18824763080593,0.08962711810109514,1.3683736531956296,0.09917968801095331,,,,,,,,,,,,,,,
5,1747919552789424870,vicon/world,782296858.0,1747919552.0,148.250860761584,40.358598062205,84.1881649118582,0.089598471925778,1.3683634587335085,0.09918864830334186,,,,,,,,,,,,,,,
6,1747919552799434320,vicon/world,793165702.0,1747919552.0,148.3068243756451,40.38824140448447,84.24542040220835,0.08963383005767449,1.3683763210062463,0.09918199916798785,,,,,,,,,,,,,,,
7,1747919552806713879,,,,,,,,,,-0.38053593039512634,-17.500038146972646,1.5489275455474854,0.0,0.0,84.24565887451172,,,,,,,,,
8,1747919552810683302,vicon/world,802459200.0,1747919552.0,148.29984459167568,40.345832319062325,84.25129236405982,0.08961031742036707,1.3683781225836336,0.09918662425090176,,,,,,,,,,,,,,,
9,1747919552819484858,vicon/world,812249035.0,1747919552.0,148.2302517329241,40.4368859036179,84.18048005890358,0.08959105046874985,1.3683749224459874,0.09916918598111077,,,,,,,,,,,,,,,
