,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_logerr/roll,/cf_logerr/pitch,/cf_logerr/yaw,/cf_logerr/position.x,/cf_logerr/position.y,/cf_logerr/position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z,/cf_command/x,/cf_command/y,/cf_command/z
126,1747749232726495096,vicon/world,720208614.0,1747749232.0,-0.6598019482578572,-1.4882701219186765,1.4847388984975776,0.02532658535073884,1.3698103784787834,0.040429082109940444,,,,,,,,,,,,,,,,,,,,,
127,1747749232736719675,vicon/world,730168907.0,1747749232.0,-0.8552462708250606,-1.1402558690526452,1.3675094868191664,0.02541031772916133,1.369877956185304,0.0404207279141432,,,,,,,,,,,,,,,,,,,,,
128,1747749232746228919,vicon/world,740140313.0,1747749232.0,-0.9220769532958675,-1.3996306323266,1.568589486626762,0.025500006170286207,1.370053798580528,0.04049709047716534,,,,,,,,,,,,,,,,,,,,,
129,1747749232756561563,vicon/world,750396106.0,1747749232.0,-0.8623990335188013,-1.2521222161703096,1.4101478710985011,0.025448689051761283,1.369920654582872,0.04050582019701802,,,,,,,,,,,,,,,,,,,,,
130,1747749232770357752,vicon/world,760175175.0,1747749232.0,-0.8681703800487878,-1.18110871664998,1.3915504569142514,0.025461766571588114,1.3698723911168973,0.040442672720809994,,,,,,,,,,,,,,,,,,,,,
131,1747749232780086295,vicon/world,770474516.0,1747749232.0,-0.8618031846644234,-1.343674189607639,1.5045721027351957,0.025359114490575364,1.369861762329707,0.04048542272003122,,,,,,,,,,,,,,,,,,,,,
132,1747749232790462734,vicon/world,780474994.0,1747749232.0,-0.8145409243207768,-1.309444290264733,1.4314652556494984,0.025463810165893837,1.369955065852459,0.040503326005512603,,,,,,,,,,,,,,,,,,,,,
133,1747749232799911057,vicon/world,790308858.0,1747749232.0,-0.8258414018153241,-1.3121788792986344,1.424890405880632,0.0253397458703493,1.3698094040713504,0.040498362471745444,,,,,,,,,,,,,,,,,,,,,
134,1747749232810438367,vicon/world,800406651.0,1747749232.0,-0.4995570923114981,-1.467692977765923,1.2727255003100135,0.025374525928792403,1.369899868491898,0.04028302277576146,,,,,,,,,,,,,,,,,,,,,
135,1747749232818700377,vicon/world,810181619.0,1747749232.0,-0.6567206061446883,-1.5308377502918653,1.470133672808389,0.025326531403970846,1.369834915318702,0.040413625483355115,,,,,,,,,,,,,,,,,,,,,
136,1747749232826931184,vicon/world,820164564.0,1747749232.0,-0.8249032761611408,-1.3057148706995598,1.4758794476546295,0.02536244036149273,1.369845408741122,0.04051010723864913,,,,,,,,,,,,,,,,,,,,,
137,1747749232837001754,vicon/world,830115473.0,1747749232.0,-0.8384886353859525,-1.2764768831935036,1.403210936907005,0.025429201686548473,1.36991733193814,0.04044334337755111,,,,,,,,,,,,,,,,,,,,,
138,1747749232846985292,vicon/world,840091869.0,1747749232.0,-0.7014264541881052,-1.5401679530888754,1.537880068383962,0.02530611144367823,1.369842277301285,0.04039691349758923,,,,,,,,,,,,,,,,,,,,,
139,1747749232856789561,vicon/world,850388160.0,1747749232.0,-0.8638634913523775,-1.3099059724779145,1.4863031676579643,0.025338242179051885,1.369835224652097,0.040500858568554246,,,,,,,,,,,,,,,,,,,,,
140,1747749232866830373,vicon/world,860207833.0,1747749232.0,-0.819285703831316,-1.2472862748730313,1.394411428986605,0.025346458986728902,1.369834628163742,0.040508627911978984,,,,,,,,,,,,,,,,,,,,,
141,1747749232876965100,vicon/world,870272506.0,1747749232.0,-0.9041716544540231,-1.233911582595324,1.463344210347167,0.025442747056523878,1.369947405417401,0.04045507211499212,,,,,,,,,,,,,,,,,,,,,
142,1747749232881775635,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
143,1747749232882007712,,,,,,,,,,,,,,,,-0.7469546198844909,1.29017758369445,1.4393169879913328,0.0010885538067668676,1.3821927309036255,0.020632071420550346,,,,,,,,,
144,1747749232882147694,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
145,1747749232882259446,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
146,1747749232886832712,vicon/world,880564349.0,1747749232.0,-0.62717411853748,-1.5788619625221831,1.4831026575392208,0.025434584489377163,1.3699414741615927,0.04036889003101984,,,,,,,,,,,,,,,,,,,,,
147,1747749232889500620,,,,,,,,,,,,,,,,-0.7585486173629762,1.2959505319595375,1.4532266855239868,-0.0048857261426746845,1.3852070569992065,0.01811901107430458,,,,,,,,,
148,1747749232889619049,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
149,1747749232889740614,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
150,1747749232897074343,vicon/world,890489551.0,1747749232.0,-0.7696420577747919,-1.35558521645615,1.4655887801000462,0.025376582897621087,1.369851692937159,0.04050419220214253,,,,,,,,,,,,,,,,,,,,,
151,1747749232906744707,vicon/world,900120880.0,1747749232.0,-0.6869293041522712,-1.572647860185581,1.5566814113939167,0.02534584418130413,1.3698627904611165,0.040439593132038786,,,,,,,,,,,,,,,,,,,,,
152,1747749232907254400,,,,,,,,,,,,,,,,-0.7662987709045407,1.2515826225280922,1.4274693727493286,-0.0048927380703389645,1.3853617906570435,0.0183476060628891,,,,,,,,,
153,1747749232907469781,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
154,1747749232916240801,vicon/world,910409106.0,1747749232.0,-0.8718888786019312,-1.2703036638413778,1.4545609183364017,0.025329696918925212,1.3698565720293991,0.0405041335951213,,,,,,,,,,,,,,,,,,,,,
155,1747749232926192623,vicon/world,920269829.0,1747749232.0,-0.8778907785829981,-1.1774119191721937,1.378886298918477,0.025449162634969165,1.3698837059966729,0.04047127012277665,,,,,,,,,,,,,,,,,,,,,
156,1747749232929278506,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
157,1747749232936072910,vicon/world,930212496.0,1747749232.0,-0.8475920494953748,-1.2413202726809904,1.448232517852104,0.025476647254477677,1.369932161015579,0.04050921762742721,,,,,,,,,,,,,,,,,,,,,
158,1747749232946327134,vicon/world,940048917.0,1747749232.0,-0.8937529475500566,-1.3143684228535764,1.5355109404469853,0.025364472997930078,1.369882018394678,0.04051719684920025,,,,,,,,,,,,,,,,,,,,,
159,1747749232956016081,vicon/world,950193855.0,1747749232.0,-0.9178718193583767,-1.2681738219879712,1.4820518179343056,0.02545785246416505,1.369969934355044,0.0404876525164735,,,,,,,,,,,,,,,,,,,,,
160,1747749232966452908,vicon/world,960193367.0,1747749232.0,-0.8591522573334146,-1.2309520471870892,1.4169524845283576,0.025440975383550262,1.3699480774183785,0.0405054239123829,,,,,,,,,,,,,,,,,,,,,
161,1747749232976210587,vicon/world,970308603.0,1747749232.0,-0.6927225449998963,-1.5011366948642508,1.4984490043417762,0.02542864139215991,1.3699290407516378,0.04037617827180334,,,,,,,,,,,,,,,,,,,,,
162,1747749232981653111,,,,,,,,,,,,,,,,-0.7566890120506289,1.2457927465438794,1.414626121520996,-0.001589080784469843,1.383797287940979,0.019811654463410378,,,,,,,,,
163,1747749232986623776,vicon/world,980079666.0,1747749232.0,-0.8968368294759669,-1.3080705393180285,1.4937182645336549,0.025470691379227948,1.3699638301767136,0.04047033883596293,,,,,,,,,,,,,,,,,,,,,
164,1747749232993630971,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
165,1747749232996844289,vicon/world,990136773.0,1747749232.0,-0.8749275805863662,-1.419669230443784,1.5009904712293023,0.025470097410720163,1.3699771021344695,0.040498632702021725,,,,,,,,,,,,,,,,,,,,,
166,1747749233007476025,vicon/world,199231.0,1747749233.0,-0.6966814177032605,-1.550297976120485,1.5030747259490644,0.02543103348462833,1.3699382195426488,0.040398956208547616,,,,,,,,,,,,,,,,,,,,,
167,1747749233017671538,vicon/world,10512333.0,1747749233.0,-0.8790267128448804,-1.1655139761463875,1.327540742929673,0.02542417010683667,1.3698912694994323,0.04043335377627776,,,,,,,,,,,,,,,,,,,,,
168,1747749233020377959,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
169,1747749233028030696,vicon/world,20533505.0,1747749233.0,-0.642703849960482,-1.4724895789364123,1.4551403994824472,0.025307275604652256,1.369809838138772,0.04040461985913304,,,,,,,,,,,,,,,,,,,,,
170,1747749233037360545,vicon/world,30132548.0,1747749233.0,-0.7021892037102805,-1.512684225200202,1.5317571426666021,0.025315671408788872,1.3698349615853542,0.040431818275932105,,,,,,,,,,,,,,,,,,,,,
171,1747749233047400194,vicon/world,40198252.0,1747749233.0,-0.6363627860637725,-1.506624092590557,1.4388783229866564,0.02530148383176153,1.3698022270411534,0.0403703042925506,,,,,,,,,,,,,,,,,,,,,
172,1747749233057928344,vicon/world,50571290.0,1747749233.0,-0.8438111699955774,-1.246860033423495,1.4181494289204049,0.02548441726120698,1.3699070483449374,0.040488127427566585,,,,,,,,,,,,,,,,,,,,,
173,1747749233067577631,vicon/world,60259313.0,1747749233.0,-0.8734259138621255,-1.4019280441225421,1.5622133089827204,0.02539103026030055,1.3699065320476038,0.040547023955487614,,,,,,,,,,,,,,,,,,,,,
174,1747749233078068850,vicon/world,70568665.0,1747749233.0,-0.6597198157041413,-1.5464916635741843,1.5201235692043997,0.025362107489640823,1.3698593894664557,0.04044686681748189,,,,,,,,,,,,,,,,,,,,,
175,1747749233087728498,vicon/world,80242965.0,1747749233.0,-0.8654037579035806,-1.2408422433891306,1.4184472159798325,0.025443869244194905,1.369932282472231,0.04046302471330355,,,,,,,,,,,,,,,,,,,,,
176,1747749233097626423,vicon/world,90517510.0,1747749233.0,-0.8887626695547199,-1.3813917438174508,1.5082736856705594,0.025484850133254324,1.3699657829473717,0.0405129255251028,,,,,,,,,,,,,,,,,,,,,
177,1747749233099194523,,,,,,,,,,,,,,,,-0.7755788564682007,1.2534686326980704,1.436474800109863,0.00045940291602164507,1.3828885555267334,0.018613627180457115,,,,,,,,,
178,1747749233107928392,vicon/world,100238224.0,1747749233.0,-0.6336345584089695,-1.4778317248986983,1.4563852735928193,0.02531949494619536,1.3698115209932071,0.04042647386957569,,,,,,,,,,,,,,,,,,,,,
179,1747749233117812625,vicon/world,110121755.0,1747749233.0,-0.6780322068396987,-1.509734494358804,1.5077634629893648,0.025323069109697706,1.3698177516186725,0.040385340992681026,,,,,,,,,,,,,,,,,,,,,
180,1747749233128012067,vicon/world,120591794.0,1747749233.0,-0.8473248670522455,-1.2844067715368441,1.4214272090461415,0.025331401288165266,1.369834824796445,0.04050391556352199,,,,,,,,,,,,,,,,,,,,,
181,1747749233130578093,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
182,1747749233137599673,vicon/world,130451693.0,1747749233.0,-0.8491798753692371,-1.3040389219496327,1.4404332366943866,0.025346877922997436,1.3698447916316265,0.040516663880700694,,,,,,,,,,,,,,,,,,,,,
183,1747749233147512096,vicon/world,140245936.0,1747749233.0,-0.8464128011343425,-1.3207669575988796,1.4870333507766984,0.025373408996751036,1.3698994502250852,0.04052442424113218,,,,,,,,,,,,,,,,,,,,,
184,1747749233157976777,vicon/world,150302287.0,1747749233.0,-0.6541719146486935,-1.3030968293491727,1.3400956406655546,0.025283671758871827,1.3697215003566434,0.040338933755028665,,,,,,,,,,,,,,,,,,,,,
185,1747749233167803722,vicon/world,160178106.0,1747749233.0,-0.8467375007089359,-1.2801894590438527,1.4445364200909439,0.025338397709731078,1.3698235354046526,0.04050676124078632,,,,,,,,,,,,,,,,,,,,,
186,1747749233177382644,vicon/world,170234302.0,1747749233.0,-0.9012915935298896,-1.3481224267610858,1.5177006334726457,0.02548649601080988,1.3700020675677187,0.04051796155666034,,,,,,,,,,,,,,,,,,,,,
187,1747749233185692966,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
188,1747749233187300549,vicon/world,180193350.0,1747749233.0,-0.8741634683004839,-1.3206953117007652,1.4169803579766813,0.025461983404181678,1.3699234661125455,0.040418994916983385,,,,,,,,,,,,,,,,,,,,,
189,1747749233197828597,vicon/world,190215035.0,1747749233.0,-0.6635643132662129,-1.3423118991269654,1.3812820477286103,0.025292733659815474,1.3697560905663024,0.04039165514426099,,,,,,,,,,,,,,,,,,,,,
190,1747749233207317482,vicon/world,200158903.0,1747749233.0,-0.6835108185614104,-1.4929150450732138,1.4629058314101957,0.025404913394769777,1.369877249202412,0.04035504069108324,,,,,,,,,,,,,,,,,,,,,
191,1747749233217995117,vicon/world,210440497.0,1747749233.0,-0.8653592769954964,-1.320015659613737,1.5187470410711401,0.025472715393757554,1.3699846611187916,0.04050939578340939,,,,,,,,,,,,,,,,,,,,,
192,1747749233227620364,vicon/world,220271844.0,1747749233.0,-0.8618057622228804,-1.3402157513282507,1.5552000381419804,0.025373784636637687,1.369889759358284,0.04051488222095131,,,,,,,,,,,,,,,,,,,,,
193,1747749233230095139,,,,,,,,,,,,,,,,-0.7367269396781922,1.25808668136598,1.400960922241211,-0.0044680191203951836,1.38530433177948,0.017946386709809303,,,,,,,,,
194,1747749233237710396,vicon/world,230168089.0,1747749233.0,-0.8118025776956429,-1.235969256444118,1.3942254611380165,0.02535419082484553,1.3698157814210112,0.04051156895763733,,,,,,,,,,,,,,,,,,,,,
195,1747749233247787659,vicon/world,240439952.0,1747749233.0,-0.8519713360953376,-1.34883013166991,1.4618111325894838,0.02545677029319965,1.3699584851063757,0.04047172181600405,,,,,,,,,,,,,,,,,,,,,
196,1747749233256072058,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
197,1747749233257590646,vicon/world,250255029.0,1747749233.0,-0.8644121852436001,-1.291209022646051,1.4755269129717823,0.025338745448157764,1.369825545224416,0.04048142761979899,,,,,,,,,,,,,,,,,,,,,
198,1747749233267886209,vicon/world,260487662.0,1747749233.0,-0.8753824233756584,-1.2832018086612769,1.4527735246244513,0.02533387976598554,1.3698511322335554,0.0405001969799502,,,,,,,,,,,,,,,,,,,,,
199,1747749233273148176,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
200,1747749233277824898,vicon/world,270239678.0,1747749233.0,-0.8539601330137138,-1.2032499855470407,1.4060746107262805,0.02544010624202297,1.369867222827866,0.040463649226626736,,,,,,,,,,,,,,,,,,,,,
201,1747749233287482438,vicon/world,280238903.0,1747749233.0,-0.8708960843106056,-1.3887384339173372,1.4934230436048612,0.02543777003569629,1.3699595198272219,0.04046231553891708,,,,,,,,,,,,,,,,,,,,,
202,1747749233298408261,vicon/world,290730176.0,1747749233.0,-0.8109508050411297,-1.375307471224782,1.5264921554772855,0.025373064782943353,1.369874625099643,0.0405167117975906,,,,,,,,,,,,,,,,,,,,,
203,1747749233307740797,vicon/world,300267075.0,1747749233.0,-0.710415891455145,-1.4286536609720775,1.4330269759531435,0.025308225598763945,1.369758713381811,0.040408424499061,,,,,,,,,,,,,,,,,,,,,
204,1747749233308340234,,,,,,,,,,,,,,,,-0.7211365103721619,1.2832791805267423,1.4229609966278074,-0.0015157959423959255,1.3836432695388794,0.019116925075650215,,,,,,,,,
205,1747749233318003849,vicon/world,310182721.0,1747749233.0,-0.6687303710019321,-1.5638384952285238,1.491055354789565,0.025456032297849384,1.3699382329532546,0.04039191920094107,,,,,,,,,,,,,,,,,,,,,
206,1747749233327946273,vicon/world,320223622.0,1747749233.0,-0.6267877324769374,-1.3996640409601848,1.3573242361675504,0.025296435332637385,1.3697256108982045,0.04036184061146797,,,,,,,,,,,,,,,,,,,,,
207,1747749233335339143,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
208,1747749233337287530,vicon/world,330177865.0,1747749233.0,-0.8514660971317951,-1.342578860259353,1.4790291081296059,0.025504976291630052,1.3699945409060532,0.040496090327662874,,,,,,,,,,,,,,,,,,,,,
209,1747749233347720318,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
210,1747749233347876824,vicon/world,340189971.0,1747749233.0,-0.8122469664139058,-1.1667218234759265,1.358167730058527,0.025324707824673155,1.3697596058644568,0.04048962583928469,,,,,,,,,,,,,,,,,,,,,
211,1747749233357391910,vicon/world,350171475.0,1747749233.0,-0.8696849083930107,-1.190115479720072,1.3932047206004416,0.025306147596004955,1.3697863517774116,0.04047581183402853,,,,,,,,,,,,,,,,,,,,,
212,1747749233359865334,,,,,,,,,,,,,,,,-0.7313631176948546,1.276318550109875,1.422096252441406,0.0005699432222172618,1.3826115131378174,0.01983693242073059,,,,,,,,,
213,1747749233367882599,vicon/world,360272716.0,1747749233.0,-0.839416385919996,-1.3037338270655343,1.4835731482388002,0.02537772798811587,1.3698616179859116,0.04051919245187245,,,,,,,,,,,,,,,,,,,,,
214,1747749233377014921,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
215,1747749233377843136,vicon/world,370300472.0,1747749233.0,-0.6354846937674534,-1.3804586094840143,1.3744912040618193,0.025399050953792735,1.3698696942016964,0.0403384079101053,,,,,,,,,,,,,,,,,,,,,
216,1747749233387596894,vicon/world,380127291.0,1747749233.0,-0.8702617139110553,-1.3862757649403532,1.512288662937792,0.025350660431401915,1.36985877114407,0.04051593672880082,,,,,,,,,,,,,,,,,,,,,
217,1747749233389865617,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0
218,1747749233392642746,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
219,1747749233397885693,vicon/world,390220928.0,1747749233.0,-0.8488985028179172,-1.316200642205102,1.453976725418635,0.02547303935223818,1.369974056596655,0.04048415627188212,,,,,,,,,,,,,,,,,,,,,
220,1747749233407787326,vicon/world,400389551.0,1747749233.0,-0.8441394451911682,-1.2553598214460107,1.4255008306165267,0.025325848683392563,1.369828743831797,0.04048420244949424,,,,,,,,,,,,,,,,,,,,,
221,1747749233417179652,vicon/world,410131202.0,1747749233.0,-0.8427581619406416,-1.3004406786687477,1.4669329480940096,0.025476533140543458,1.3699471252125126,0.04050972855573751,,,,,,,,,,,,,,,,,,,,,
222,1747749233427406397,vicon/world,420245148.0,1747749233.0,-0.9124041501202301,-1.3259139606422463,1.4996510640302756,0.02548346295492694,1.369976070023377,0.040487783414439836,,,,,,,,,,,,,,,,,,,,,
223,1747749233437507937,vicon/world,430204788.0,1747749233.0,-0.8621755134426129,-1.2472768382607997,1.478695307233241,0.025346249626743016,1.3698169216887501,0.04050290221833574,,,,,,,,,,,,,,,,,,,,,
224,1747749233437934492,,,,,,,,,,,,,,,,-0.7052643895149233,1.2723406553268433,1.4036117792129517,-0.0019523620139807463,1.3837043046951294,0.018238423392176628,,,,,,,,,
225,1747749233439060497,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
226,1747749233447912729,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
227,1747749233447949303,vicon/world,440479973.0,1747749233.0,-0.8437048632414518,-1.293039758854167,1.477839108076843,0.025363913827675888,1.3698301607792462,0.04047965787548771,,,,,,,,,,,,,,,,,,,,,
228,1747749233457744881,vicon/world,450214958.0,1747749233.0,-0.812284949514353,-1.3771094008142992,1.4293926064276699,0.025478311724423656,1.3699651461706956,0.0404782907861835,,,,,,,,,,,,,,,,,,,,,
229,1747749233467286949,vicon/world,460178306.0,1747749233.0,-0.8404363986627449,-1.31650027578069,1.4656762164145938,0.025320278042070515,1.369848620497648,0.04051545126888446,,,,,,,,,,,,,,,,,,,,,
230,1747749233477174826,vicon/world,470192613.0,1747749233.0,-0.8305645907422211,-1.2946354549967591,1.4578280858322827,0.025345766531420903,1.3698723061348284,0.04048674993880987,,,,,,,,,,,,,,,,,,,,,
231,1747749233487286761,vicon/world,480128765.0,1747749233.0,-0.7961304549057393,-1.2219027740217996,1.294139334559551,0.025422069390361762,1.369896062023543,0.040421385685095124,,,,,,,,,,,,,,,,,,,,,
232,1747749233497177300,vicon/world,490160056.0,1747749233.0,-0.9140097443551588,-1.3881256389006067,1.5764666709681592,0.02548797007701377,1.3700042559538765,0.04054265475962221,,,,,,,,,,,,,,,,,,,,,
233,1747749233507361397,vicon/world,500116962.0,1747749233.0,-0.8714829727163101,-1.2470374883010058,1.4455115726351462,0.025467925522041298,1.3699731135904252,0.04046519461496188,,,,,,,,,,,,,,,,,,,,,
234,1747749233517402734,vicon/world,510199765.0,1747749233.0,-0.8570004548167789,-1.3804030489547605,1.4923361972366218,0.025332505313853476,1.369860985571966,0.04050751042055591,,,,,,,,,,,,,,,,,,,,,
235,1747749233527404964,vicon/world,520162197.0,1747749233.0,-0.8354306190282933,-1.1661234017786635,1.3798997133110664,0.025328488939201466,1.369798080423478,0.04053903219862556,,,,,,,,,,,,,,,,,,,,,
236,1747749233531515980,,,,,,,,,,,,,,,,-0.7936399579048158,1.300309300422685,1.4353766441345215,0.015528728254139423,1.3749308586120605,0.026741202920675278,,,,,,,,,
237,1747749233534055312,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
238,1747749233537163705,vicon/world,530156679.0,1747749233.0,-0.8109377041684704,-1.250362097949003,1.4388230876166355,0.02535140395982817,1.3698446689329344,0.04048434913305814,,,,,,,,,,,,,,,,,,,,,
239,1747749233546231540,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
240,1747749233547109201,vicon/world,540164923.0,1747749233.0,-0.8405499102493664,-1.3580604567672998,1.4634330984558983,0.025448547916092464,1.3699379162449232,0.040443783439383964,,,,,,,,,,,,,,,,,,,,,
241,1747749233557213232,vicon/world,550186442.0,1747749233.0,-0.8607065875004623,-1.314994673730088,1.4634777702554964,0.025456465797361074,1.3699603471671615,0.04046898044746985,,,,,,,,,,,,,,,,,,,,,
242,1747749233567180290,vicon/world,560176299.0,1747749233.0,-0.8506203041641295,-1.153455798609014,1.357364343709945,0.02543227562160752,1.3698879345596386,0.04045118854692863,,,,,,,,,,,,,,,,,,,,,
243,1747749233577255879,vicon/world,570223402.0,1747749233.0,-0.6486561926978937,-1.4720934871496236,1.48084773533941,0.025325862448892286,1.3698110931969814,0.04038829379390864,,,,,,,,,,,,,,,,,,,,,
244,1747749233587212614,vicon/world,580188406.0,1747749233.0,-0.8560670020073874,-1.3624089508871857,1.4789079887239034,0.025385327801904972,1.3698960127089754,0.040534427778429236,,,,,,,,,,,,,,,,,,,,,
245,1747749233597223273,vicon/world,590142673.0,1747749233.0,-0.4693808214021759,-1.2090585552051225,1.3964709712363526,0.025421195951494,1.369899851341088,0.040475249577633064,,,,,,,,,,,,,,,,,,,,,
246,1747749233607378373,vicon/world,600189487.0,1747749233.0,-0.8898262585658244,-1.2216168495913986,1.3730792119608455,0.025437247727709444,1.3698964414768053,0.04042153214883632,,,,,,,,,,,,,,,,,,,,,
247,1747749233617240876,vicon/world,610195912.0,1747749233.0,-0.826639292952144,-1.1288295465345644,1.4151162215179867,0.025464213970227672,1.3699762626685035,0.04057833739190028,,,,,,,,,,,,,,,,,,,,,
248,1747749233628014524,vicon/world,620184919.0,1747749233.0,-1.123828307498973,-1.0118154869283567,1.4073641045916658,0.025457118586659062,1.3699666027043975,0.04061449534261394,,,,,,,,,,,,,,,,,,,,,
249,1747749233632293506,,,,,,,,,,,,,,,,-0.7772109508514402,1.2652469873428374,1.411383748054504,0.011635039933025837,1.3769643306732178,0.024916168302297592,,,,,,,,,
250,1747749233633612113,,,,,,,,,,,,,,,,,,,,,,-0.0034487361159644936,0.049397575824404544,-1.4866646011125896e-06,0.00909351371228695,-0.004335450939834118,0.034583695232868195,,,
251,1747749233637628020,vicon/world,630533703.0,1747749233.0,-0.9278848790520349,-1.3429701940326837,1.6552301361689525,0.025517191767671192,1.3700230576329941,0.040584627986396185,,,,,,,,,,,,,,,,,,,,,
252,1747749233645570150,,,,,,,,,,1.1293962735305998,3.5557275590321984,0.03505707396675859,0.015180164948105812,-0.007295103743672371,0.14186802506446838,,,,,,,,,,,,,,,
253,1747749233647792109,vicon/world,640525965.0,1747749233.0,-0.7753393833721126,-1.2979400906509024,1.4208657005114091,0.02541491359718522,1.3698611441949498,0.04032450553049099,,,,,,,,,,,,,,,,,,,,,
254,1747749233657531448,vicon/world,650238066.0,1747749233.0,-0.8026688131158534,-1.262955150124245,1.5910651536493978,0.025375986315866194,1.3698598924628043,0.040534741127622356,,,,,,,,,,,,,,,,,,,,,
255,1747749233667853116,vicon/world,660531610.0,1747749233.0,-0.7698289155399414,-1.1157781652667527,1.3893285750037914,0.025434529235103056,1.3699163320557122,0.040427251427558014,,,,,,,,,,,,,,,,,,,,,
256,1747749233678080581,vicon/world,670248519.0,1747749233.0,-0.8506649447093664,-1.3577464269331934,1.419831369552028,0.025498874187955954,1.3699211948118053,0.040437398962330146,,,,,,,,,,,,,,,,,,,,,
257,1747749233687846979,vicon/world,680573604.0,1747749233.0,-0.8473554508952628,-1.2957158335604564,1.3553894816341698,0.025545243577591737,1.3699700526099177,0.04043355507721512,,,,,,,,,,,,,,,,,,,,,
258,1747749233697935003,vicon/world,690493526.0,1747749233.0,-0.923393598724458,-1.0088097263265035,1.1870663655644393,0.02559068859428262,1.3698647345507171,0.040529010002218674,,,,,,,,,,,,,,,,,,,,,
259,1747749233707798521,vicon/world,700150588.0,1747749233.0,-0.7012179431878471,-1.3672398666781134,1.2468956900093329,0.025671073293941717,1.3699166146730968,0.04058242114366007,,,,,,,,,,,,,,,,,,,,,
260,1747749233717928332,vicon/world,710240763.0,1747749233.0,-0.8840154101966141,-1.0170989270404598,1.123226844093046,0.02574360504978009,1.369891957597376,0.04060653488715644,,,,,,,,,,,,,,,,,,,,,
261,1747749233727802209,vicon/world,720278861.0,1747749233.0,-1.3664676066370762,-0.8812567319877019,1.206876777745763,0.026031460974969476,1.3697847581316953,0.0405805300918261,,,,,,,,,,,,,,,,,,,,,
262,1747749233729796800,,,,,,,,,,,,,,,,-1.0028769969940188,1.0991119146347093,1.1523884534835815,0.010373469442129135,1.3777737617492676,0.023654034361243248,,,,,,,,,
263,1747749233732045088,,,,,,,,,,,,,,,,,,,,,,0.0014903812919933681,0.038057569190729064,4.949779173199085e-07,0.009904259815812111,-0.004886043723672628,0.036072418093681335,,,
264,1747749233737650533,vicon/world,730465660.0,1747749233.0,-0.9246073286793949,-0.7199606738609786,1.0734509759995456,0.02616121836646468,1.369889634971256,0.040926022521041425,,,,,,,,,,,,,,,,,,,,,
265,1747749233745146440,,,,,,,,,,1.6110599872179079,2.8389463228818905,0.039923970712285185,0.01607477478682995,-0.008078000508248806,0.1411234438419342,,,,,,,,,,,,,,,
266,1747749233747985606,vicon/world,740256073.0,1747749233.0,-0.9997449452839948,-0.554776066191308,1.1464432803308218,0.026064223604881913,1.3698369728369237,0.04108644984088834,,,,,,,,,,,,,,,,,,,,,
267,1747749233757679684,vicon/world,750286178.0,1747749233.0,-0.9949404993437152,-0.24468086714251433,1.1060048170540608,0.026238481387650413,1.3698371619788874,0.041357982355364344,,,,,,,,,,,,,,,,,,,,,
