,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_command/x,/cf_command/y,/cf_command/z
0,1747917854671996132,vicon/world,664375660.0,1747917854.0,6.152948576074212,0.23997831682783752,-4.51223072922139,0.2124753683820963,1.2648671674467964,0.09211684571453749,,,,,,,,,,,,,,,
1,1747917854677378809,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2,1747917854682146839,vicon/world,673895786.0,1747917854.0,6.1403334693751885,0.2750554063162136,-4.522569590772718,0.2124632969150845,1.2648567201290561,0.09210500815933056,,,,,,,,,,,,,,,
3,1747917854691626287,vicon/world,684695685.0,1747917854.0,6.143424456030445,0.2256477281220676,-4.533868009950803,0.2124743412323998,1.2648755989015312,0.09210994291582315,,,,,,,,,,,,,,,
4,1747917854701877476,vicon/world,695128493.0,1747917854.0,6.1528622261421715,0.26712493527431463,-4.528673725552112,0.21246934482473953,1.2648749680905575,0.09210752878709544,,,,,,,,,,,,,,,
5,1747917854711629728,vicon/world,703983691.0,1747917854.0,6.133427210364112,0.21966731062638487,-4.5248422842362706,0.2124724097273935,1.264871655901915,0.09212126591637235,,,,,,,,,,,,,,,
6,1747917854721894098,vicon/world,714070419.0,1747917854.0,6.131800545257024,0.25819157999893544,-4.520362902702815,0.21248014016438296,1.2648679583569935,0.09211230789834934,,,,,,,,,,,,,,,
7,1747917854732715218,vicon/world,723878410.0,1747917854.0,6.131615265177584,0.2483008117249504,-4.5307622391083715,0.21248130483883818,1.2648829591281534,0.09211927344391907,,,,,,,,,,,,,,,
8,1747917854741246878,vicon/world,733768493.0,1747917854.0,6.148367418883588,0.27655494585760776,-4.507755747024754,0.2124852805158427,1.2648725910027077,0.09211779892842913,,,,,,,,,,,,,,,
9,1747917854751486755,vicon/world,744340778.0,1747917854.0,6.134200893183638,0.24724368151269174,-4.517480273987858,0.21249290783297098,1.264885599430165,0.09212455248250032,,,,,,,,,,,,,,,
10,1747917854761431991,vicon/world,754025431.0,1747917854.0,6.132860092270702,0.28457226441183325,-4.520485748386017,0.2124832168295029,1.264883067212892,0.09212040195900749,,,,,,,,,,,,,,,
11,1747917854771594314,vicon/world,764436979.0,1747917854.0,6.123237042955877,0.2657772786316302,-4.523443493903866,0.2125044022916296,1.2648920843125107,0.09211443080717077,,,,,,,,,,,,,,,
12,1747917854777566370,,,,,,,,,,,,,,,,5.523094177246095,0.7728409767150982,0.48744919896125816,0.0,0.0,85.06632232666016,,,
13,1747917854781695515,vicon/world,774623316.0,1747917854.0,6.143260746534618,0.27175352452323,-4.531903552016759,0.2124794544840642,1.2648721944009027,0.09212181218566079,,,,,,,,,,,,,,,
14,1747917854791488477,vicon/world,783786599.0,1747917854.0,6.120878171422394,0.27788129350699364,-4.514413676051853,0.21246574592634088,1.2648691639968819,0.09213658544420023,,,,,,,,,,,,,,,
15,1747917854798258766,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16,1747917854801993908,vicon/world,794115547.0,1747917854.0,6.34854908510269,0.39437032896491403,-4.534192068139333,0.21247955667798163,1.2648996303784683,0.09218681610350589,,,,,,,,,,,,,,,
17,1747917854811436704,vicon/world,803823628.0,1747917854.0,6.120212960785053,0.2116368325929896,-4.538371655493467,0.21247775616906664,1.264880556922973,0.09209912477159402,,,,,,,,,,,,,,,
18,1747917854821155356,vicon/world,813775720.0,1747917854.0,6.138121170361352,0.25690705276693443,-4.524206834278088,0.21248521648325067,1.2648817958852459,0.09210652914645193,,,,,,,,,,,,,,,
19,1747917854832310034,vicon/world,824167675.0,1747917854.0,6.153150603434485,0.26498254812157945,-4.503618663658731,0.21248371703950222,1.2648751208659166,0.09212234390202506,,,,,,,,,,,,,,,
20,1747917854842652518,vicon/world,834178650.0,1747917854.0,6.125643023295025,0.25706237822459876,-4.499872292906983,0.21248714604360147,1.264885495043517,0.0921321819221724,,,,,,,,,,,,,,,
21,1747917854851323041,vicon/world,844735764.0,1747917854.0,6.1416498662958405,0.26790775813935647,-4.519462210493297,0.21247954514128356,1.264872674097179,0.09211476524607266,,,,,,,,,,,,,,,
22,1747917854861536841,vicon/world,854513982.0,1747917854.0,6.142664615585333,0.26310550827138746,-4.5044477184925515,0.2124866163619856,1.2648770478922342,0.09212265147783244,,,,,,,,,,,,,,,
23,1747917854871597773,vicon/world,863864560.0,1747917854.0,6.108515213507866,0.5611432908821639,-4.530260097049436,0.21252117105240123,1.264862071321428,0.09205428287376036,,,,,,,,,,,,,,,
24,1747917854881992476,vicon/world,874191552.0,1747917854.0,6.127376374584435,0.24361542217079016,-4.51214735071524,0.2124911853213426,1.2648785102123021,0.09212633810287547,,,,,,,,,,,,,,,
25,1747917854892743282,vicon/world,883885303.0,1747917854.0,6.137944145377646,0.22596324296055179,-4.510651680068546,0.2124830147349173,1.2648793172333415,0.09211485896056142,,,,,,,,,,,,,,,
26,1747917854892781416,,,,,,,,,,,,,,,,5.5239243507385245,0.7722094058990524,0.492084950208664,0.0,0.0,85.03894805908203,,,
