,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z
74,1747917302549938909,vicon/world,542148244.0,1747917302.0,-2.8250142340121775,2.4234582723868874,-0.5316501858723245,0.21949469102025573,1.2595974545491702,0.09484256755584329,,,,,,,,,,,,
75,1747917302555279948,,,,,,,,,,-3.6808235645294194,0.3044453263282692,-4.206433773040772,0.0,0.0,85.23844146728516,,,,,,
76,1747917302558782534,,,,,,,,,,,,,,,,0.002912116953842929,0.021370776194748427,5.430958522365005e-07,0.04689212515950203,0.18518343567848206,-97.40167236328125
77,1747917302561072264,vicon/world,553259539.0,1747917302.0,-2.6101817533680407,2.2886151787879396,-0.5217236591179744,0.2193913815920628,1.2594951679583075,0.09483504065937248,,,,,,,,,,,,
78,1747917302569988460,vicon/world,562282389.0,1747917302.0,-2.1771497077921476,2.7825304646962103,-0.5690575835089137,0.21944959946002704,1.2595467619197136,0.09501560687507993,,,,,,,,,,,,
79,1747917302580157978,vicon/world,572605690.0,1747917302.0,-2.0818730655982356,2.733210469877723,-0.49264660298721497,0.21941811996471483,1.2595659592972457,0.09500011291249114,,,,,,,,,,,,
80,1747917302591014935,vicon/world,583222818.0,1747917302.0,-2.0398234100746744,2.942317351345529,-0.5574853619175263,0.21943630588943283,1.2595540517302222,0.09497239245700562,,,,,,,,,,,,
81,1747917302600097511,vicon/world,592094122.0,1747917302.0,-2.0783925030053165,2.8592719753998823,-0.5472178679646641,0.21945167162918902,1.2595223138598344,0.09494118608367148,,,,,,,,,,,,
82,1747917302609929416,vicon/world,603173788.0,1747917302.0,-2.3958812075016986,2.395193576741332,-0.5261897493009509,0.2193678388224915,1.2594568889752797,0.09476942256947422,,,,,,,,,,,,
83,1747917302620318895,vicon/world,612076251.0,1747917302.0,-2.4703470788349393,2.4027587954138956,-0.545129838657998,0.21936595689696176,1.2594524096948834,0.09478334348103909,,,,,,,,,,,,
84,1747917302630149631,vicon/world,622535224.0,1747917302.0,-2.169265564569412,2.6814396716319324,-0.5333765032484984,0.21939296968586722,1.2595722947069186,0.0949275489694044,,,,,,,,,,,,
85,1747917302640534447,vicon/world,632780392.0,1747917302.0,-2.069213049913659,2.9778922140568933,-0.472899262282972,0.21932117761202663,1.2596072731691679,0.09505138702758392,,,,,,,,,,,,
86,1747917302650973921,vicon/world,642096395.0,1747917302.0,-2.3088835150594975,2.849903799918458,-0.5915061919712958,0.2193786342006025,1.2595173880099615,0.09494198421106356,,,,,,,,,,,,
87,1747917302654281773,,,,,,,,,,-3.5363233089447026,0.05224873870611948,-4.222616672515869,0.0,0.0,85.14540100097656,,,,,,
88,1747917302658404869,,,,,,,,,,,,,,,,0.02902579973207747,-0.02132615182858693,-5.40186936697774e-06,0.04694854095578194,0.18516914546489716,-98.0909423828125
89,1747917302660516793,vicon/world,652651253.0,1747917302.0,-2.7179989191669516,2.6139814335610585,-0.5680753337970968,0.21943162121342147,1.2595662952243472,0.09482214775351798,,,,,,,,,,,,
90,1747917302669931139,vicon/world,662506858.0,1747917302.0,-2.620669416424092,2.716033120890769,-0.5213254817852064,0.21937908769413209,1.259651653961477,0.09496279554671588,,,,,,,,,,,,
91,1747917302679924604,vicon/world,672144390.0,1747917302.0,-3.10631101316377,2.4768321310066055,-0.5882877832377582,0.2193901946656258,1.2595542406537295,0.09483155331134449,,,,,,,,,,,,
92,1747917302689767884,vicon/world,683023942.0,1747917302.0,-3.298773285852116,2.3896388041856285,-0.5334506212702051,0.21938273395738853,1.2596130260175349,0.09484802985675073,,,,,,,,,,,,
93,1747917302700752412,vicon/world,692279254.0,1747917302.0,-3.4409286923925335,2.305302505210534,-0.5278966355498945,0.21939633465810823,1.2596730165237175,0.09484448856003813,,,,,,,,,,,,
94,1747917302709741619,vicon/world,702129213.0,1747917302.0,-3.508114857996778,2.801428445976819,-0.6226961173778404,0.21941528806982294,1.2596458449458428,0.09478438694607433,,,,,,,,,,,,
95,1747917302719551211,vicon/world,712436382.0,1747917302.0,-3.5931667502430584,2.47824221469975,-0.5246735210908736,0.21946859963946694,1.2596689357714894,0.09493116505617576,,,,,,,,,,,,
96,1747917302731230304,vicon/world,722313607.0,1747917302.0,-3.694298936652792,2.4006880389293928,-0.5158478096923672,0.21947153817179144,1.259696472179214,0.09494780682283559,,,,,,,,,,,,
97,1747917302739734670,vicon/world,732214078.0,1747917302.0,-3.7303146345459735,2.4199619267510033,-0.545408083248888,0.21951352282446646,1.2597830402613628,0.09492625048033002,,,,,,,,,,,,
98,1747917302750239671,vicon/world,742393829.0,1747917302.0,-3.5979305775270274,2.3769771606741017,-0.4763135226313702,0.2194349905155762,1.2598307590084736,0.09498438736038692,,,,,,,,,,,,
99,1747917302753429209,,,,,,,,,,-4.708899021148681,0.27149167656899226,-4.19911003112793,0.0,0.0,85.10775756835938,,,,,,
100,1747917302759529515,,,,,,,,,,,,,,,,0.03953284347803009,0.009643910774961996,3.3270446309306296e-06,0.046893294900655746,0.18518315255641937,-98.79591369628906
101,1747917302760011685,vicon/world,752253486.0,1747917302.0,-3.7003342372394927,2.2806530539480443,-0.5410420918006766,0.21948782117297846,1.2597006272346043,0.09487960515629891,,,,,,,,,,,,
102,1747917302769367132,vicon/world,762520041.0,1747917302.0,-3.654039047997379,2.2778641913362536,-0.49438880835726334,0.2194871713431641,1.2597532562859572,0.09486302960202177,,,,,,,,,,,,
103,1747917302781134403,vicon/world,772163899.0,1747917302.0,-3.4222371198031296,2.3669814680242207,-0.4481026557403062,0.21941774549023135,1.259810031078865,0.09492314846324797,,,,,,,,,,,,
104,1747917302789993757,vicon/world,782199565.0,1747917302.0,-3.390351580858154,2.3530658402658315,-0.5331554819753772,0.21952867641556384,1.2597388328675498,0.09486715619865527,,,,,,,,,,,,
105,1747917302799979201,vicon/world,792748968.0,1747917302.0,-3.1836242638880354,2.2420961024754167,-0.4471846296204842,0.2195032318567382,1.2596721618160078,0.0948559570438115,,,,,,,,,,,,
106,1747917302810635375,vicon/world,802119596.0,1747917302.0,-3.042654837386249,2.2019747102876766,-0.49300104506066555,0.21944241229431688,1.2596584899166867,0.09492264721955947,,,,,,,,,,,,
107,1747917302820018413,vicon/world,812344893.0,1747917302.0,-2.529381584943232,2.503323733031808,-0.4429622787738843,0.21951957614203668,1.2597355927388452,0.0950552313150445,,,,,,,,,,,,
108,1747917302830699607,vicon/world,823368989.0,1747917302.0,-2.2805225863660263,2.5559491818877604,-0.4042176286496034,0.21947575264723712,1.2596512900995478,0.09511961088738628,,,,,,,,,,,,
109,1747917302840001788,vicon/world,832220004.0,1747917302.0,-2.073414608989156,2.6902763380428576,-0.4305431433760901,0.21948978272853265,1.25960798625361,0.09514518837505412,,,,,,,,,,,,
110,1747917302849924932,vicon/world,842296979.0,1747917302.0,-1.9619086690116114,2.7268530060286214,-0.4537203210208172,0.2195221739256572,1.2596033792439958,0.09518205206872166,,,,,,,,,,,,
111,1747917302853854784,,,,,,,,,,-3.2441768646240234,0.06734076142311068,-4.21058464050293,0.0,0.0,85.11219787597656,,,,,,
112,1747917302858403122,,,,,,,,,,,,,,,,0.002294952732635248,0.0015524237489432699,3.109076406509905e-08,0.04698530212044716,0.185159832239151,-99.51062774658203
113,1747917302861113555,vicon/world,852198090.0,1747917302.0,-1.7894071688036417,2.5830127234286695,-0.3921280426623685,0.21949641838695508,1.2596304801494762,0.0951690698630621,,,,,,,,,,,,
114,1747917302869728603,vicon/world,862039566.0,1747917302.0,-1.6704743065703747,2.655844250195641,-0.41748485174056793,0.21949325532607306,1.259595280662836,0.0952064079055315,,,,,,,,,,,,
115,1747917302880843352,vicon/world,872801226.0,1747917302.0,-1.725541402089114,2.5737742589077532,-0.4356440805267737,0.21945352002320379,1.259580648776314,0.09519475056058639,,,,,,,,,,,,
116,1747917302890879795,vicon/world,882081740.0,1747917302.0,-1.672444081327439,2.68362795055967,-0.3970018484059044,0.21944663674300052,1.2595624156076601,0.095241585846151,,,,,,,,,,,,
117,1747917302899801726,vicon/world,892236618.0,1747917302.0,-1.7468330217257915,2.7325605198302805,-0.4138562650078657,0.21952962154678723,1.2595753350927203,0.09520220299864184,,,,,,,,,,,,
118,1747917302911193621,vicon/world,903307752.0,1747917302.0,-1.8710043421325921,2.687603408727343,-0.43003970290802557,0.2195047924935452,1.2596216343152793,0.09515626202475803,,,,,,,,,,,,
119,1747917302920859210,vicon/world,912050002.0,1747917302.0,-1.9387242764596477,2.5501461968930377,-0.4060753214985464,0.21943375102360915,1.259596478596038,0.09510257810406228,,,,,,,,,,,,
120,1747917302929306461,vicon/world,922913070.0,1747917302.0,-2.0339378619097292,2.5411680188027215,-0.4497669681458142,0.21949959330142207,1.2596089106789572,0.0950384955828406,,,,,,,,,,,,
121,1747917302940431305,vicon/world,932320530.0,1747917302.0,-2.161941625491321,2.5297275093073326,-0.40854781173709176,0.21950202424034532,1.2596316152194835,0.09492927373874424,,,,,,,,,,,,
122,1747917302950084120,vicon/world,942105516.0,1747917302.0,-2.2261734694026716,2.4515964808736097,-0.43664885115311314,0.21949821064721683,1.259661956229834,0.09486318927576083,,,,,,,,,,,,
123,1747917302955885323,,,,,,,,,,-3.5043294429779044,-0.041518941521646105,-4.1979026794433585,0.0,0.0,85.10426330566406,,,,,,
124,1747917302961068838,vicon/world,953230985.0,1747917302.0,-2.6196795214750286,2.226525179606751,-0.46563362451848467,0.21953674143318203,1.2596193069478328,0.094721860576077,,,,,,,,,,,,
125,1747917302963660086,,,,,,,,,,,,,,,,0.033068113991935745,-0.018232934853076657,-5.261546269877747e-06,0.04692823067307472,0.18517430126667023,-100.22476196289062
126,1747917302969821821,vicon/world,962190375.0,1747917302.0,-2.6462539444971025,2.0547996382285305,-0.4159331552611748,0.21945524420363105,1.2595840400578786,0.09478138426371693,,,,,,,,,,,,
127,1747917302979734652,vicon/world,972111341.0,1747917302.0,-2.302759941564483,2.42288287010606,-0.43362851455226664,0.21942996963709574,1.2595983185106825,0.09502650760577179,,,,,,,,,,,,
128,1747917302991070371,vicon/world,982359594.0,1747917302.0,-2.2049917528388074,2.5104268800217224,-0.383106029749362,0.21946497971189347,1.2596225511217158,0.09515099072766088,,,,,,,,,,,,
129,1747917303000290203,vicon/world,992252548.0,1747917302.0,-2.1415757403917177,2.699629216751004,-0.3480860594820847,0.21944026025979466,1.2595752105310316,0.09525968915946952,,,,,,,,,,,,
130,1747917303009838633,vicon/world,2556231.0,1747917303.0,-2.1352455988977277,2.7840431838634383,-0.34373668342474406,0.21943331249740664,1.2595029690090431,0.09532540481494817,,,,,,,,,,,,
131,1747917303020371161,vicon/world,12089634.0,1747917303.0,-2.0789943527148678,2.904287475612669,-0.3072026663400425,0.21941020760685456,1.25948688030136,0.09538813017956456,,,,,,,,,,,,
132,1747917303030341567,vicon/world,22718874.0,1747917303.0,-2.059974600241297,3.1562617377851208,-0.19341176217870254,0.21946129628607905,1.2593968328620126,0.09542977595389758,,,,,,,,,,,,
133,1747917303040435400,vicon/world,33081317.0,1747917303.0,-2.0574204155501428,3.0496287176375536,-0.21028055938341084,0.21948936018819398,1.259308027890555,0.09536093004942711,,,,,,,,,,,,
